id_venda,data_venda,cliente,produto,categoria,quantidade,preco_unitario,vendedor,cidade,estado
3147,2024-08-31,Julia,Livro SQL,Livros,4,108.17,Daniela,São Paulo,SP
3148,2024-03-24,Henrique,Livro SQL,Livros,3,99.36,Ana,Belo Horizonte,MG
3149,2024-02-28,Manuella,Mochila,Acessórios,4,185.09,Daniela,Belo Horizonte,SP
3150,2024-02-18,Aylla,Notebook,Eletrônicos,1,3354.97,Carlos,Porto Alegre,PR
3151,2024-10-12,Isabela,Livro SQL,Livros,3,96.38,Ana,Curitiba,PR
3152,2024-12-03,Henrique,Livro SQL,Livros,3,108.66,Ana,Rio de Janeiro,RJ
3153,2024-10-05,Augusto,Livro Python,Livros,3,118.12,Bruno,Curitiba,RS
3154,2024-10-27,Ayla,Notebook,Eletrônicos,2,3781.98,Carlos,São Paulo,RS
3155,2024-09-27,Matteo,Mesa,Móveis,2,1179.44,Ana,Porto Alegre,MG
3156,2024-03-04,Heloisa,Cadeira,Móveis,4,640.59,Eduardo,Rio de Janeiro,SP
3157,2024-09-05,Ana Clara,Mesa,Móveis,2,1234.23,Eduardo,Curitiba,PR
3158,2024-06-05,Antony,Notebook,Eletrônicos,2,3354.76,Ana,Porto Alegre,PR
3159,2024-02-21,Noah,Cadeira,Móveis,3,683.06,Eduardo,Curitiba,PR
3160,2024-12-04,Cecilia,Mochila,Acessórios,2,166.77,Eduardo,Porto Alegre,MG
3161,2024-02-02,Zoe,Teclado,Eletrônicos,2,150.26,Daniela,Curitiba,RJ
3162,2024-03-13,João,Teclado,Eletrônicos,4,145.58,Ana,Belo Horizonte,MG
3163,2024-05-12,Davi Luiz,Mouse,Eletrônicos,2,79.56,Bruno,Porto Alegre,MG
3164,2024-01-08,Maria Cecília,Mesa,Móveis,3,1089.67,Eduardo,Curitiba,SP
3165,2024-04-25,Maria Isis,Mochila,Acessórios,4,175.28,Carlos,Belo Horizonte,MG
3166,2024-05-29,Luara,Cadeira,Móveis,1,663.7,Eduardo,São Paulo,SP
3167,2024-09-26,Rhavi,Cadeira,Móveis,3,641.67,Eduardo,Belo Horizonte,MG
3168,2024-12-26,Mariane,Teclado,Eletrônicos,4,152.39,Daniela,Curitiba,SP
3169,2024-02-18,Bento,Livro SQL,Livros,2,108.23,Ana,Curitiba,SP
3170,2024-08-06,Evelyn,Mesa,Móveis,3,1229.16,Daniela,Porto Alegre,RJ
3171,2024-04-22,Thiago,Livro Python,Livros,1,112.48,Ana,Porto Alegre,SP
3172,2024-02-26,Samuel,Cadeira,Móveis,1,737.35,Eduardo,Porto Alegre,MG
3173,2024-04-20,Carlos Eduardo,Mouse,Eletrônicos,4,78.03,Daniela,Rio de Janeiro,MG
3174,2024-06-06,Maria Luísa,Cadeira,Móveis,1,644.18,Carlos,Curitiba,RJ
3175,2024-11-24,Maysa,Monitor,Eletrônicos,4,854.77,Bruno,Rio de Janeiro,RS
3176,2024-05-09,Luana,Notebook,Eletrônicos,2,3266.73,Bruno,São Paulo,SP
3177,2024-01-09,Vicente,Teclado,Eletrônicos,3,150.13,Eduardo,Curitiba,RS
3178,2024-11-02,Clara,Mesa,Móveis,1,1098.85,Ana,Porto Alegre,RJ
3179,2024-02-07,Luísa,Notebook,Eletrônicos,4,3673.36,Carlos,Belo Horizonte,SP
3180,2024-07-09,Dom,Mesa,Móveis,4,1276.03,Eduardo,São Paulo,RS
3181,2024-06-16,Agatha,Monitor,Eletrônicos,3,952.68,Carlos,São Paulo,SP
3182,2024-10-26,Clara,Fone,Eletrônicos,3,199.73,Daniela,São Paulo,RS
3183,2024-05-31,Henrique,Mouse,Eletrônicos,2,81.87,Bruno,Rio de Janeiro,MG
3184,2024-04-14,Laís,Mochila,Acessórios,4,162.34,Carlos,Curitiba,SP
3185,2024-12-30,Stephany,Livro Python,Livros,2,114.23,Carlos,Rio de Janeiro,SP
3186,2024-07-08,Paulo,Mesa,Móveis,4,1287.22,Eduardo,Belo Horizonte,MG
3187,2024-08-16,Caio,Livro Python,Livros,2,131.92,Carlos,Curitiba,MG
3188,2024-09-24,Eloá,Mochila,Acessórios,3,185.89,Ana,Rio de Janeiro,MG
3189,2024-11-15,Pedro,Notebook,Eletrônicos,1,3426.37,Carlos,Rio de Janeiro,RS
3190,2024-07-08,Henry Gabriel,Notebook,Eletrônicos,1,3255.43,Ana,Porto Alegre,RJ
3191,2024-04-25,Valentina,Mesa,Móveis,3,1171.93,Eduardo,Porto Alegre,RS
3192,2024-09-13,Paulo,Mesa,Móveis,4,1084.88,Bruno,Curitiba,RS
3193,2024-11-23,Alice,Notebook,Eletrônicos,1,3490.96,Bruno,Curitiba,SP
3194,2024-05-26,Yuri,Mouse,Eletrônicos,1,80.44,Bruno,Porto Alegre,RS
3195,2024-04-03,Bárbara,Mochila,Acessórios,3,171.82,Eduardo,Curitiba,RS
3196,2024-01-14,Asafe,Mouse,Eletrônicos,2,86.21,Eduardo,São Paulo,RS
3197,2024-07-04,Lucas Gabriel,Livro SQL,Livros,2,107.99,Eduardo,Porto Alegre,PR
3198,2024-12-11,Renan,Mesa,Móveis,1,1306.39,Carlos,Rio de Janeiro,RS
3199,2024-09-26,Aylla,Cadeira,Móveis,3,724.79,Bruno,Belo Horizonte,RJ
3200,2024-07-01,Carolina,Mesa,Móveis,1,1111.44,Bruno,Curitiba,MG
3201,2024-10-09,Pedro,Mouse,Eletrônicos,3,72.55,Bruno,Curitiba,PR
3202,2024-11-23,Camila,Mesa,Móveis,2,1123.9,Ana,Belo Horizonte,RS
3203,2024-12-27,Lorenzo,Fone,Eletrônicos,4,180.78,Ana,Belo Horizonte,PR
3204,2024-03-03,Bruna,Mochila,Acessórios,1,168.57,Bruno,Curitiba,PR
3205,2024-12-11,Heloísa,Monitor,Eletrônicos,4,967.4,Eduardo,Rio de Janeiro,RS
3206,2024-07-10,Francisco,Monitor,Eletrônicos,1,811.62,Daniela,Porto Alegre,RJ
3207,2024-09-25,Bianca,Mochila,Acessórios,4,176.65,Carlos,Belo Horizonte,MG
3208,2024-05-31,Augusto,Mesa,Móveis,4,1151.44,Ana,São Paulo,PR
3209,2024-07-05,Bryan,Livro Python,Livros,1,123.7,Eduardo,Rio de Janeiro,RS
3210,2024-10-23,Diogo,Livro SQL,Livros,2,96.2,Bruno,Rio de Janeiro,PR
3211,2024-02-21,João Guilherme,Notebook,Eletrônicos,3,3213.65,Bruno,São Paulo,PR
3212,2024-01-17,Ísis,Cadeira,Móveis,4,726.5,Eduardo,Curitiba,SP
3213,2024-11-14,Lunna,Teclado,Eletrônicos,3,145.7,Ana,Curitiba,SP
3214,2024-07-28,Rhavi,Teclado,Eletrônicos,1,160.07,Ana,Rio de Janeiro,RS
3215,2024-08-28,Zoe,Fone,Eletrônicos,3,189.47,Daniela,Curitiba,MG
3216,2024-02-22,Clarice,Teclado,Eletrônicos,2,135.27,Daniela,Porto Alegre,RJ
3217,2024-11-25,Levi,Cadeira,Móveis,2,764.26,Ana,Belo Horizonte,MG
3218,2024-01-31,Marcela,Mochila,Acessórios,2,171.42,Eduardo,Porto Alegre,SP
3219,2024-09-22,Alice,Notebook,Eletrônicos,3,3169.73,Ana,Belo Horizonte,PR
3220,2024-10-21,Davi Miguel,Livro Python,Livros,2,129.16,Daniela,Curitiba,MG
3221,2024-04-28,Diego,Livro SQL,Livros,4,104.41,Bruno,Rio de Janeiro,RS
3222,2024-07-31,Calebe,Fone,Eletrônicos,3,196.32,Ana,Rio de Janeiro,SP
3223,2024-11-27,Noah,Mochila,Acessórios,4,190.36,Eduardo,Belo Horizonte,PR
3224,2024-08-18,Stephany,Livro Python,Livros,4,115.85,Carlos,Curitiba,RJ
3225,2024-10-05,Paulo,Fone,Eletrônicos,2,208.04,Eduardo,Belo Horizonte,SP
3226,2024-06-16,Pedro,Monitor,Eletrônicos,3,949.12,Carlos,Curitiba,MG
3227,2024-08-05,Maria Luísa,Notebook,Eletrônicos,4,3699.0,Eduardo,Porto Alegre,RS
3228,2024-10-04,Heitor,Mochila,Acessórios,2,189.56,Eduardo,Curitiba,MG
3229,2024-12-28,Asafe,Mesa,Móveis,1,1194.89,Daniela,Belo Horizonte,RJ
3230,2024-03-30,Cauã,Teclado,Eletrônicos,2,143.48,Ana,Rio de Janeiro,PR
3231,2024-12-24,Kevin,Fone,Eletrônicos,4,206.85,Carlos,Porto Alegre,RS
3232,2024-08-21,Isabelly,Mesa,Móveis,3,1196.75,Ana,Belo Horizonte,MG
3233,2024-09-21,Allana,Teclado,Eletrônicos,3,161.01,Ana,Belo Horizonte,MG
3234,2024-09-25,Amanda,Livro SQL,Livros,3,103.38,Daniela,Rio de Janeiro,RJ
3235,2024-10-03,Mariane,Cadeira,Móveis,2,762.41,Carlos,Porto Alegre,SP
3236,2024-10-16,Gabriel,Monitor,Eletrônicos,4,912.89,Carlos,Rio de Janeiro,SP
3237,2024-09-27,João,Monitor,Eletrônicos,4,922.31,Eduardo,Porto Alegre,RJ
3238,2024-12-30,Vitor Hugo,Notebook,Eletrônicos,4,3773.84,Eduardo,São Paulo,RS
3239,2024-03-23,Calebe,Fone,Eletrônicos,1,204.71,Bruno,São Paulo,PR
3240,2024-04-27,Luiz Fernando,Notebook,Eletrônicos,1,3317.48,Carlos,Rio de Janeiro,MG
3241,2024-03-18,Pedro Lucas,Mochila,Acessórios,2,171.73,Daniela,Curitiba,RS
3242,2024-09-27,Dante,Teclado,Eletrônicos,3,150.55,Daniela,Belo Horizonte,SP
3243,2024-12-22,Kevin,Mouse,Eletrônicos,2,77.03,Daniela,Curitiba,PR
3244,2024-01-26,Theodoro,Cadeira,Móveis,4,732.18,Ana,Rio de Janeiro,MG
3245,2024-03-13,Alana,Mouse,Eletrônicos,2,82.07,Carlos,São Paulo,RJ
3246,2024-07-02,Clarice,Mouse,Eletrônicos,4,72.83,Carlos,Rio de Janeiro,RS
3247,2024-12-13,Francisco,Mesa,Móveis,3,1189.98,Carlos,Curitiba,RS
3248,2024-01-13,Maria Helena,Mouse,Eletrônicos,2,75.87,Carlos,São Paulo,PR
3249,2024-10-01,Dante,Mouse,Eletrônicos,3,86.19,Eduardo,Belo Horizonte,RJ
3250,2024-07-29,Luana,Fone,Eletrônicos,1,209.99,Ana,São Paulo,RJ
3251,2024-06-04,Anna Liz,Teclado,Eletrônicos,4,149.28,Eduardo,Curitiba,RJ
3252,2024-12-21,João,Monitor,Eletrônicos,2,948.68,Carlos,Curitiba,RJ
3253,2024-03-08,Caroline,Livro SQL,Livros,2,96.49,Bruno,Curitiba,MG
3254,2024-05-02,Lucca,Teclado,Eletrônicos,4,139.04,Bruno,São Paulo,RS
3255,2024-11-18,Bernardo,Monitor,Eletrônicos,1,897.39,Ana,Curitiba,SP
3256,2024-03-29,Alice,Livro SQL,Livros,3,93.52,Eduardo,Porto Alegre,RJ
3257,2024-07-18,Thales,Teclado,Eletrônicos,1,142.64,Ana,Curitiba,MG
3258,2024-05-25,Luana,Mochila,Acessórios,3,166.07,Daniela,Porto Alegre,RJ
3259,2024-08-27,Evelyn,Mesa,Móveis,2,1261.81,Daniela,Porto Alegre,RJ
3260,2024-07-14,Bento,Cadeira,Móveis,3,754.13,Bruno,Belo Horizonte,PR
3261,2024-09-27,Apollo,Livro SQL,Livros,1,94.49,Daniela,Porto Alegre,MG
3262,2024-12-04,Pedro,Fone,Eletrônicos,4,190.6,Daniela,Belo Horizonte,SP
3263,2024-12-24,Bryan,Monitor,Eletrônicos,4,924.47,Ana,Belo Horizonte,PR
3264,2024-06-25,Isis,Livro SQL,Livros,2,91.65,Carlos,Rio de Janeiro,PR
3265,2024-09-17,Lucas,Mouse,Eletrônicos,1,76.69,Bruno,Curitiba,MG
3266,2024-07-29,Gabriel,Mouse,Eletrônicos,3,79.02,Carlos,Curitiba,RJ
3267,2024-08-18,Maria Julia,Livro SQL,Livros,3,98.41,Daniela,Porto Alegre,PR
3268,2024-01-23,Melina,Monitor,Eletrônicos,4,972.46,Ana,Belo Horizonte,MG
3269,2024-01-06,Ana Clara,Fone,Eletrônicos,4,182.85,Bruno,Curitiba,SP
3270,2024-10-09,Miguel,Fone,Eletrônicos,2,211.27,Carlos,Belo Horizonte,MG
3271,2024-09-29,Hadassa,Livro Python,Livros,3,110.58,Daniela,Curitiba,PR
3272,2024-02-16,Lunna,Livro Python,Livros,4,108.27,Carlos,São Paulo,MG
3273,2024-01-13,Cecília,Livro SQL,Livros,1,109.47,Bruno,Belo Horizonte,SP
3274,2024-03-30,Vinícius,Cadeira,Móveis,3,705.71,Daniela,Curitiba,RJ
3275,2024-08-08,Maria Helena,Mochila,Acessórios,2,171.19,Bruno,Porto Alegre,RJ
3276,2024-04-22,Vitória,Mouse,Eletrônicos,1,80.74,Eduardo,Porto Alegre,MG
3277,2024-02-12,Ian,Teclado,Eletrônicos,2,145.3,Eduardo,Porto Alegre,SP
3278,2024-04-12,Noah,Notebook,Eletrônicos,4,3201.2,Daniela,São Paulo,MG
3279,2024-07-05,João Gabriel,Mesa,Móveis,4,1148.33,Eduardo,São Paulo,SP
3280,2024-09-05,Augusto,Fone,Eletrônicos,3,194.71,Bruno,Belo Horizonte,RS
3281,2024-09-26,Mateus,Monitor,Eletrônicos,3,935.26,Bruno,Porto Alegre,PR
3282,2024-01-02,Sarah,Monitor,Eletrônicos,2,945.66,Carlos,Rio de Janeiro,MG
3283,2024-07-17,Eloá,Mesa,Móveis,4,1267.09,Daniela,Rio de Janeiro,RS
3284,2024-06-03,Paulo,Monitor,Eletrônicos,4,905.75,Ana,São Paulo,SP
3285,2024-03-31,Enrico,Fone,Eletrônicos,1,181.88,Ana,Porto Alegre,PR
3286,2024-10-08,Camila,Livro SQL,Livros,3,107.26,Ana,Rio de Janeiro,MG
3287,2024-06-05,Hadassa,Cadeira,Móveis,1,743.74,Ana,Rio de Janeiro,RJ
3288,2024-11-01,Melissa,Notebook,Eletrônicos,1,3790.04,Carlos,São Paulo,PR
3289,2024-03-14,Caroline,Livro Python,Livros,2,129.69,Bruno,Belo Horizonte,SP
3290,2024-06-12,Isabela,Mouse,Eletrônicos,3,80.84,Ana,Porto Alegre,PR
3291,2024-08-27,Maria Cecília,Notebook,Eletrônicos,4,3180.72,Ana,Porto Alegre,RS
3292,2024-05-18,Luiz Henrique,Teclado,Eletrônicos,1,148.33,Ana,Porto Alegre,PR
3293,2024-04-27,Luigi,Monitor,Eletrônicos,3,844.27,Eduardo,Belo Horizonte,MG
3294,2024-02-25,Mariana,Livro Python,Livros,2,108.01,Eduardo,São Paulo,MG
3295,2024-06-23,Theo,Cadeira,Móveis,3,641.09,Daniela,Rio de Janeiro,SP
3296,2024-05-07,Thiago,Cadeira,Móveis,3,684.07,Eduardo,Curitiba,PR
3297,2024-10-18,Carolina,Cadeira,Móveis,3,755.39,Daniela,São Paulo,RJ
3298,2024-02-17,Eduarda,Livro Python,Livros,4,123.4,Eduardo,Belo Horizonte,PR
3299,2024-02-29,Henrique,Cadeira,Móveis,2,752.5,Eduardo,Porto Alegre,RJ
3300,2024-08-26,Jade,Livro Python,Livros,1,126.2,Ana,Curitiba,PR
3301,2024-02-28,Sarah,Mesa,Móveis,1,1216.88,Eduardo,São Paulo,PR
3302,2024-10-23,Isabella,Monitor,Eletrônicos,4,922.06,Eduardo,São Paulo,PR
3303,2024-02-17,Diogo,Monitor,Eletrônicos,2,964.19,Daniela,Belo Horizonte,PR
3304,2024-02-25,Felipe,Mochila,Acessórios,4,196.19,Ana,Belo Horizonte,MG
3305,2024-08-03,Eloá,Teclado,Eletrônicos,1,145.23,Ana,São Paulo,RS
3306,2024-10-07,Davi Luiz,Teclado,Eletrônicos,4,151.42,Bruno,Curitiba,RS
3307,2024-08-21,Murilo,Monitor,Eletrônicos,1,838.93,Ana,Rio de Janeiro,PR
3308,2024-11-11,Ana Vitória,Mochila,Acessórios,3,167.71,Daniela,Porto Alegre,RS
3309,2024-01-02,João Felipe,Monitor,Eletrônicos,3,875.54,Ana,Curitiba,MG
3310,2024-03-01,Luiz Otávio,Livro Python,Livros,1,111.1,Carlos,Belo Horizonte,RJ
3311,2024-05-10,Benjamim,Notebook,Eletrônicos,1,3618.98,Carlos,Porto Alegre,RS
3312,2024-06-26,Yago,Livro Python,Livros,3,115.14,Ana,Belo Horizonte,RJ
3313,2024-09-27,Yuri,Fone,Eletrônicos,1,218.67,Daniela,Porto Alegre,PR
3314,2024-09-03,Léo,Mesa,Móveis,1,1152.79,Bruno,Belo Horizonte,PR
3315,2024-05-04,Augusto,Livro SQL,Livros,4,91.33,Eduardo,Porto Alegre,SP
3316,2024-04-03,Leonardo,Mouse,Eletrônicos,4,72.63,Daniela,São Paulo,PR
3317,2024-03-28,Fernando,Teclado,Eletrônicos,2,148.28,Ana,Rio de Janeiro,RS
3318,2024-03-29,Sarah,Mouse,Eletrônicos,1,75.94,Bruno,Rio de Janeiro,PR
3319,2024-04-03,Amanda,Mouse,Eletrônicos,4,83.25,Ana,Curitiba,PR
3320,2024-03-14,Emanuella,Teclado,Eletrônicos,3,140.81,Eduardo,Curitiba,RJ
3321,2024-08-06,Lorenzo,Fone,Eletrônicos,1,209.53,Daniela,Curitiba,SP
3322,2024-02-01,Juan,Cadeira,Móveis,4,710.29,Ana,Curitiba,MG
3323,2024-08-24,Alexandre,Cadeira,Móveis,4,750.63,Eduardo,Belo Horizonte,RS
3324,2024-02-15,Valentina,Mesa,Móveis,3,1204.44,Eduardo,Rio de Janeiro,RJ
3325,2024-05-14,Vitor Gabriel,Cadeira,Móveis,1,662.77,Eduardo,Rio de Janeiro,RS
3326,2024-09-03,Lucas Gabriel,Mesa,Móveis,4,1144.44,Eduardo,Porto Alegre,MG
3327,2024-04-21,Sophia,Livro SQL,Livros,1,100.67,Daniela,Rio de Janeiro,MG
3328,2024-11-05,Benjamin,Teclado,Eletrônicos,4,146.89,Bruno,Porto Alegre,PR
3329,2024-11-26,Mathias,Notebook,Eletrônicos,3,3492.53,Carlos,Curitiba,RJ
3330,2024-04-26,Sofia,Teclado,Eletrônicos,2,138.69,Daniela,São Paulo,SP
3331,2024-10-09,Matteo,Cadeira,Móveis,3,738.83,Bruno,Rio de Janeiro,SP
3332,2024-02-04,Miguel,Fone,Eletrônicos,1,205.83,Daniela,Belo Horizonte,SP
3333,2024-08-15,Henrique,Notebook,Eletrônicos,4,3263.52,Eduardo,Curitiba,RS
3334,2024-06-21,Ana Julia,Teclado,Eletrônicos,3,164.55,Ana,Belo Horizonte,RS
3335,2024-02-27,Bruna,Monitor,Eletrônicos,2,845.48,Carlos,São Paulo,RJ
3336,2024-12-21,Evelyn,Cadeira,Móveis,3,728.63,Carlos,Curitiba,RS
3337,2024-06-16,Gael,Cadeira,Móveis,3,748.94,Carlos,Porto Alegre,PR
3338,2024-05-16,Matteo,Cadeira,Móveis,2,651.58,Eduardo,Porto Alegre,RJ
3339,2024-01-02,Lorenzo,Mouse,Eletrônicos,1,80.23,Eduardo,Rio de Janeiro,SP
3340,2024-05-05,Gael,Monitor,Eletrônicos,2,923.99,Carlos,Rio de Janeiro,MG
3341,2024-12-02,Júlia,Mochila,Acessórios,2,172.74,Ana,Rio de Janeiro,RS
3342,2024-06-06,Anna Liz,Mochila,Acessórios,3,167.89,Daniela,Belo Horizonte,RS
3343,2024-01-07,Francisco,Mochila,Acessórios,4,171.04,Eduardo,Belo Horizonte,RS
3344,2024-02-23,Gabriel,Livro SQL,Livros,1,103.68,Bruno,Rio de Janeiro,SP
3345,2024-03-01,Thomas,Monitor,Eletrônicos,4,950.03,Bruno,São Paulo,RS
3346,2024-08-29,Nicole,Teclado,Eletrônicos,3,152.39,Bruno,Rio de Janeiro,PR
3347,2024-03-20,Otávio,Notebook,Eletrônicos,3,3348.02,Carlos,São Paulo,SP
3348,2024-10-13,Alana,Teclado,Eletrônicos,3,143.59,Eduardo,Curitiba,PR
3349,2024-02-16,Pedro Lucas,Livro SQL,Livros,1,93.66,Carlos,Belo Horizonte,RS
3350,2024-04-16,Anna Liz,Mouse,Eletrônicos,2,76.45,Bruno,Porto Alegre,PR
3351,2024-05-02,Samuel,Livro Python,Livros,4,111.9,Daniela,Curitiba,MG
3352,2024-10-31,Thales,Cadeira,Móveis,2,726.04,Eduardo,Belo Horizonte,RS
3353,2024-04-04,Eloá,Mouse,Eletrônicos,1,73.05,Eduardo,Rio de Janeiro,RJ
3354,2024-09-10,João Pedro,Cadeira,Móveis,4,710.14,Bruno,Curitiba,RS
3355,2024-02-28,Bento,Livro SQL,Livros,1,101.7,Daniela,Belo Horizonte,SP
3356,2024-08-03,Rodrigo,Fone,Eletrônicos,4,199.83,Daniela,Belo Horizonte,RJ
3357,2024-03-30,Miguel,Notebook,Eletrônicos,3,3199.83,Carlos,Curitiba,MG
3358,2024-09-13,Alana,Livro Python,Livros,4,118.72,Bruno,Porto Alegre,RS
3359,2024-02-21,Rael,Monitor,Eletrônicos,1,864.87,Daniela,Belo Horizonte,RJ
3360,2024-03-07,Joana,Notebook,Eletrônicos,2,3754.77,Bruno,Curitiba,MG
3361,2024-06-08,Carolina,Fone,Eletrônicos,1,187.72,Bruno,São Paulo,RS
3362,2024-11-20,Ian,Cadeira,Móveis,2,716.28,Carlos,São Paulo,MG
3363,2024-04-25,Bruno,Cadeira,Móveis,4,684.65,Eduardo,São Paulo,RS
3364,2024-03-19,Brayan,Cadeira,Móveis,3,707.6,Ana,Belo Horizonte,PR
3365,2024-03-14,Valentim,Livro Python,Livros,1,125.62,Ana,Belo Horizonte,MG
3366,2024-01-23,Thiago,Notebook,Eletrônicos,3,3771.51,Eduardo,São Paulo,PR
3367,2024-11-15,Ravi,Mochila,Acessórios,2,169.78,Daniela,Curitiba,RJ
3368,2024-02-28,Rhavi,Livro SQL,Livros,1,98.63,Eduardo,São Paulo,SP
3369,2024-03-07,Henrique,Mesa,Móveis,4,1282.31,Ana,Porto Alegre,RJ
3370,2024-03-29,Davi,Teclado,Eletrônicos,1,160.82,Bruno,São Paulo,PR
3371,2024-12-11,Marcos Vinicius,Mouse,Eletrônicos,1,72.56,Ana,Curitiba,SP
3372,2024-08-06,Nina,Mesa,Móveis,4,1188.17,Ana,Porto Alegre,MG
3373,2024-12-06,Daniela,Monitor,Eletrônicos,1,871.14,Eduardo,São Paulo,MG
3374,2024-10-03,Aylla,Mesa,Móveis,1,1141.45,Bruno,Porto Alegre,MG
3375,2024-07-31,Vitor Gabriel,Fone,Eletrônicos,1,184.65,Ana,Curitiba,PR
3376,2024-08-14,Liz,Notebook,Eletrônicos,2,3456.0,Ana,Rio de Janeiro,RS
3377,2024-01-29,Liam,Teclado,Eletrônicos,2,153.12,Carlos,São Paulo,RJ
3378,2024-08-31,Pedro Miguel,Livro SQL,Livros,3,95.81,Ana,Belo Horizonte,RS
3379,2024-06-22,Gustavo,Monitor,Eletrônicos,1,867.69,Eduardo,Curitiba,RJ
3380,2024-05-21,Brenda,Notebook,Eletrônicos,1,3741.89,Carlos,Belo Horizonte,RS
3381,2024-11-28,Paulo,Mesa,Móveis,4,1169.63,Ana,Belo Horizonte,PR
3382,2024-02-24,Otto,Mochila,Acessórios,2,192.12,Ana,Porto Alegre,PR
3383,2024-06-09,Vitor,Mouse,Eletrônicos,3,81.83,Ana,São Paulo,RJ
3384,2024-06-07,Thomas,Mouse,Eletrônicos,1,77.38,Bruno,Belo Horizonte,RS
3385,2024-04-21,Isaque,Notebook,Eletrônicos,4,3164.03,Bruno,São Paulo,RJ
3386,2024-02-21,Murilo,Mesa,Móveis,2,1247.72,Daniela,São Paulo,RJ
3387,2024-02-10,Valentina,Cadeira,Móveis,2,649.62,Bruno,Rio de Janeiro,MG
3388,2024-07-05,Cauê,Notebook,Eletrônicos,3,3155.61,Daniela,Belo Horizonte,RJ
3389,2024-03-27,Diego,Cadeira,Móveis,2,637.59,Bruno,Porto Alegre,MG
3390,2024-08-12,Carlos Eduardo,Livro Python,Livros,1,117.69,Bruno,Rio de Janeiro,MG
3391,2024-03-09,Maria,Monitor,Eletrônicos,2,885.76,Bruno,Belo Horizonte,MG
3392,2024-11-22,Diogo,Livro SQL,Livros,4,101.99,Carlos,São Paulo,PR
3393,2024-07-07,Davi Lucca,Mesa,Móveis,4,1286.1,Eduardo,Belo Horizonte,MG
3394,2024-04-05,Manuela,Fone,Eletrônicos,3,202.78,Daniela,Rio de Janeiro,SP
3395,2024-04-06,Isis,Mochila,Acessórios,4,183.73,Daniela,Rio de Janeiro,RS
3396,2024-05-04,Pedro Miguel,Mochila,Acessórios,1,193.21,Bruno,Curitiba,MG
3397,2024-05-11,Luan,Cadeira,Móveis,4,686.68,Bruno,Belo Horizonte,RS
3398,2024-04-30,Maria Laura,Fone,Eletrônicos,2,218.86,Carlos,São Paulo,RS
3399,2024-05-01,Nathan,Monitor,Eletrônicos,1,952.63,Carlos,Rio de Janeiro,PR
3400,2024-02-08,Rebeca,Cadeira,Móveis,2,725.4,Ana,São Paulo,RS
3401,2024-06-09,Ana Carolina,Teclado,Eletrônicos,2,161.51,Daniela,Rio de Janeiro,PR
3402,2024-01-16,Diogo,Mochila,Acessórios,1,168.69,Carlos,Belo Horizonte,RS
3403,2024-09-04,Isaque,Livro Python,Livros,1,119.85,Eduardo,São Paulo,MG
3404,2024-03-22,Levi,Mouse,Eletrônicos,3,84.31,Carlos,São Paulo,RJ
3405,2024-02-11,Yan,Livro Python,Livros,2,116.11,Daniela,Belo Horizonte,MG
3406,2024-11-24,Enrico,Mouse,Eletrônicos,4,83.97,Bruno,Belo Horizonte,MG
3407,2024-08-05,Diego,Teclado,Eletrônicos,3,144.74,Daniela,Porto Alegre,RJ
3408,2024-01-16,Juan,Notebook,Eletrônicos,1,3610.45,Daniela,Porto Alegre,PR
3409,2024-08-13,Giovanna,Mochila,Acessórios,4,195.52,Eduardo,Curitiba,PR
3410,2024-05-20,Sabrina,Livro SQL,Livros,1,95.48,Bruno,Belo Horizonte,MG
3411,2024-05-06,Marcela,Mochila,Acessórios,2,171.34,Carlos,Curitiba,PR
3412,2024-10-29,Marina,Cadeira,Móveis,1,646.7,Ana,Rio de Janeiro,RS
3413,2024-03-25,Lara,Mouse,Eletrônicos,2,80.0,Daniela,Curitiba,MG
3414,2024-03-12,Isabel,Mochila,Acessórios,3,169.05,Daniela,Porto Alegre,SP
3415,2024-10-07,Valentim,Teclado,Eletrônicos,2,159.92,Eduardo,Rio de Janeiro,MG
3416,2024-10-01,Matheus,Mochila,Acessórios,1,193.5,Eduardo,Rio de Janeiro,RS
3417,2024-08-20,Benjamin,Teclado,Eletrônicos,2,147.54,Bruno,Belo Horizonte,SP
3418,2024-01-17,Maria Clara,Mouse,Eletrônicos,2,87.38,Carlos,Rio de Janeiro,MG
3419,2024-07-14,Luiz Fernando,Livro SQL,Livros,4,94.77,Daniela,Rio de Janeiro,PR
3420,2024-03-27,Thomas,Notebook,Eletrônicos,2,3572.62,Bruno,Rio de Janeiro,RJ
3421,2024-08-15,Rebeca,Cadeira,Móveis,3,710.18,Carlos,São Paulo,RJ
3422,2024-08-10,Léo,Monitor,Eletrônicos,4,893.67,Bruno,Curitiba,SP
3423,2024-06-21,Alice,Monitor,Eletrônicos,1,890.93,Bruno,Porto Alegre,MG
3424,2024-04-19,Levi,Notebook,Eletrônicos,4,3520.01,Daniela,Rio de Janeiro,MG
3425,2024-03-11,Esther,Mouse,Eletrônicos,3,82.09,Daniela,Porto Alegre,PR
3426,2024-09-24,Valentina,Monitor,Eletrônicos,1,862.68,Daniela,Curitiba,PR
3427,2024-02-01,Marcelo,Monitor,Eletrônicos,3,975.58,Ana,Curitiba,RJ
3428,2024-12-07,Léo,Mesa,Móveis,1,1276.95,Bruno,Curitiba,MG
3429,2024-07-02,Luiz Fernando,Cadeira,Móveis,2,681.4,Daniela,Porto Alegre,PR
